
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]
fun_coils#592 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#593 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#594 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#595 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#596 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#597 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#598 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#599 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#600 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#601 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#602 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#603 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#604 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#605 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#606 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#607 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#608 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.6e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#609 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.6e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#610 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.6e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#611 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#612 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#613 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#614 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#615 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#616 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#617 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#618 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.3e-07, J_LENGTH_PENALTY=6.4e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#619 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.4e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#620 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.4e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#621 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#622 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#623 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#624 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#625 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#626 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#627 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#628 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#629 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#630 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#631 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#632 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#633 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#634 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#635 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#636 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#637 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#638 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#639 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#640 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#641 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#642 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#643 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#644 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#645 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#646 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=2.9e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
fun_coils#647 - J=3.6e-04, Jf=2.0e-04, ⟨B·n⟩=3.0e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=1.6e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.5e-04, J_ALS=3.2e-07, J_LENGTH_PENALTY=6.5e-06 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.1, curvature=[4.3, 4.6, 4.7, 4.8], mean squared curvature=[5.6, 5.8, 6.0, 6.1]
