
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils#225 - J=2.2e-04, Jf=2.1e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.10 Jf=2.1e-04, J_length=3.3e-06, J_CC=2.0e-06, J_CURVATURE=7.9e-07, J_MSC=5.4e-06, J_ALS=3.2e-06, J_LENGTH_PENALTY=4.3e-08 Coil lengths=sum([3.6, 3.7, 3.8, 3.7, 3.8, 4.2, 4.9, 5.5])=33.3, curvature=[6.4, 6.2, 8.4, 8.4, 10.0, 9.6, 11.7, 10.3], mean squared curvature=[10.0, 10.0, 7.6, 9.1, 10.0, 10.1, 10.3, 10.1]
fun_coils#226 - J=2.1e-04, Jf=2.1e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.10 Jf=2.1e-04, J_length=3.3e-06, J_CC=1.4e-06, J_CURVATURE=6.6e-08, J_MSC=1.7e-07, J_ALS=3.1e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.7, 3.7, 3.8, 4.1, 4.9, 5.4])=33.1, curvature=[6.3, 6.2, 8.2, 8.3, 9.8, 9.5, 10.5, 9.6], mean squared curvature=[10.0, 10.0, 7.6, 8.9, 10.0, 10.0, 10.0, 10.0]
fun_coils#227 - J=2.1e-04, Jf=2.1e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.10 Jf=2.1e-04, J_length=3.3e-06, J_CC=1.5e-06, J_CURVATURE=0.0e+00, J_MSC=4.0e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.7, 3.7, 3.8, 4.2, 4.9, 5.5])=33.2, curvature=[6.0, 6.2, 8.3, 8.4, 9.9, 9.4, 9.9, 9.8], mean squared curvature=[10.0, 9.9, 7.6, 9.0, 9.9, 10.1, 10.0, 10.0]
fun_coils#228 - J=2.1e-04, Jf=2.0e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=3.3e-06, J_CC=1.0e-06, J_CURVATURE=2.3e-09, J_MSC=2.9e-06, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.7, 3.8, 4.2, 4.9, 5.5])=33.3, curvature=[6.0, 6.3, 8.4, 8.5, 9.8, 9.1, 10.1, 9.7], mean squared curvature=[10.0, 9.8, 7.6, 9.1, 9.9, 9.9, 10.2, 10.2]
fun_coils#229 - J=2.1e-04, Jf=2.0e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=3.3e-06, J_CC=1.2e-06, J_CURVATURE=0.0e+00, J_MSC=7.3e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.7, 3.8, 4.2, 4.9, 5.5])=33.2, curvature=[6.0, 6.3, 8.4, 8.4, 9.8, 9.3, 9.8, 9.8], mean squared curvature=[10.0, 9.9, 7.6, 9.0, 9.9, 10.0, 10.1, 10.1]
fun_coils#230 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=3.3e-06, J_CC=7.6e-07, J_CURVATURE=8.1e-09, J_MSC=2.7e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.7, 3.8, 4.2, 4.9, 5.5])=33.3, curvature=[6.0, 6.3, 8.4, 8.5, 9.7, 9.3, 10.1, 9.3], mean squared curvature=[10.0, 9.7, 7.6, 9.1, 9.9, 10.0, 10.0, 10.1]
fun_coils#231 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=3.3e-06, J_CC=7.0e-07, J_CURVATURE=6.9e-08, J_MSC=3.1e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.3, curvature=[6.0, 6.4, 8.5, 8.6, 9.6, 9.2, 10.4, 9.5], mean squared curvature=[10.0, 9.7, 7.6, 9.2, 9.8, 9.9, 10.1, 10.0]
fun_coils#232 - J=2.0e-04, Jf=2.0e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=2.0e-04, J_length=3.3e-06, J_CC=5.0e-07, J_CURVATURE=2.7e-08, J_MSC=2.6e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.0, 6.4, 8.5, 8.6, 9.5, 8.9, 10.2, 9.7], mean squared curvature=[10.1, 9.8, 7.6, 9.2, 9.8, 9.9, 10.0, 9.9]
fun_coils#233 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=5.6e-07, J_CURVATURE=6.3e-08, J_MSC=7.9e-07, J_ALS=3.3e-06, J_LENGTH_PENALTY=2.8e-06 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.1, 6.5, 8.6, 8.7, 9.4, 9.0, 10.3, 10.2], mean squared curvature=[10.0, 10.0, 7.6, 9.4, 9.7, 9.9, 10.1, 10.0]
fun_coils#234 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.8e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=5.2e-07, J_CURVATURE=3.4e-08, J_MSC=2.7e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.0, 6.5, 8.5, 8.6, 9.4, 8.9, 10.3, 9.9], mean squared curvature=[10.1, 9.8, 7.6, 9.3, 9.8, 9.9, 10.1, 9.9]
fun_coils#235 - J=2.4e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=2.3e-07, J_CURVATURE=0.0e+00, J_MSC=3.9e-05, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 4.9, 5.5])=33.3, curvature=[6.2, 6.6, 8.4, 8.5, 9.0, 8.5, 9.8, 9.9], mean squared curvature=[10.0, 10.9, 7.5, 9.4, 9.6, 10.0, 10.2, 10.0]
fun_coils#236 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=4.2e-07, J_CURVATURE=4.6e-09, J_MSC=8.7e-08, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.5, 8.5, 8.6, 9.3, 8.8, 10.1, 9.9], mean squared curvature=[10.0, 9.9, 7.6, 9.3, 9.7, 9.9, 10.0, 9.9]
fun_coils#237 - J=2.1e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=3.2e-07, J_CURVATURE=7.7e-09, J_MSC=1.3e-05, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.6, 8.6, 8.6, 9.2, 8.8, 9.7, 10.2], mean squared curvature=[10.1, 10.5, 7.6, 9.4, 9.7, 9.9, 10.0, 9.9]
fun_coils#238 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=4.0e-07, J_CURVATURE=3.9e-13, J_MSC=1.1e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.5, 8.5, 8.6, 9.3, 8.8, 10.0, 10.0], mean squared curvature=[10.0, 10.0, 7.6, 9.3, 9.7, 9.9, 10.0, 9.9]
fun_coils#239 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=4.2e-07, J_CURVATURE=1.2e-09, J_MSC=3.1e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=5.4e-07 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.5, 8.6, 8.7, 9.3, 8.8, 9.5, 10.1], mean squared curvature=[9.9, 10.1, 7.6, 9.4, 9.7, 9.8, 9.8, 9.8]
fun_coils#240 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=2.9e-07, J_CURVATURE=2.6e-09, J_MSC=1.2e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=2.1e-08 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.8, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.6, 8.5, 8.7, 9.4, 9.0, 8.9, 10.1], mean squared curvature=[10.0, 10.0, 7.6, 9.4, 9.7, 9.7, 9.8, 9.9]
fun_coils#241 - J=2.0e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=1.5e-07, J_CURVATURE=2.0e-06, J_MSC=1.2e-05, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.1, 6.8, 8.4, 8.9, 9.4, 9.2, 7.6, 12.9], mean squared curvature=[10.2, 10.1, 7.6, 9.5, 9.6, 9.8, 9.8, 10.4]
fun_coils#242 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=2.2e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=2.9e-09 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.6, 8.5, 8.7, 9.4, 9.0, 8.5, 10.0], mean squared curvature=[10.0, 10.1, 7.6, 9.4, 9.7, 9.7, 9.8, 10.0]
fun_coils#243 - J=3.4e-04, Jf=1.8e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=1.6e-07, J_CURVATURE=5.1e-05, J_MSC=9.9e-05, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.1, 6.9, 8.3, 9.0, 9.4, 9.3, 6.8, 24.1], mean squared curvature=[10.4, 9.8, 7.5, 9.6, 9.6, 9.9, 9.7, 11.3]
fun_coils#244 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=2.1e-07, J_CURVATURE=0.0e+00, J_MSC=3.6e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=5.4e-09 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.4, curvature=[6.1, 6.7, 8.5, 8.8, 9.4, 9.1, 8.2, 10.0], mean squared curvature=[10.0, 10.0, 7.6, 9.4, 9.7, 9.7, 9.7, 10.1]
fun_coils#245 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=2.1e-07, J_CURVATURE=1.9e-06, J_MSC=6.1e-08, J_ALS=3.2e-06, J_LENGTH_PENALTY=3.4e-08 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.4, curvature=[6.0, 6.7, 8.4, 8.9, 9.4, 9.1, 7.1, 12.5], mean squared curvature=[9.9, 9.8, 7.6, 9.4, 9.7, 9.8, 9.5, 10.0]
fun_coils#246 - J=1.9e-04, Jf=1.9e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.9e-04, J_length=3.3e-06, J_CC=2.1e-07, J_CURVATURE=8.8e-08, J_MSC=7.5e-08, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.6e-08 Coil lengths=sum([3.7, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.4, curvature=[6.0, 6.7, 8.4, 8.8, 9.4, 9.1, 7.6, 10.5], mean squared curvature=[10.0, 9.9, 7.6, 9.4, 9.7, 9.7, 9.6, 10.0]
fun_coils#247 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=1.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=3.2e-06, J_LENGTH_PENALTY=9.6e-09 Coil lengths=sum([3.6, 3.7, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.4, curvature=[6.0, 6.7, 8.4, 8.9, 9.4, 9.1, 7.1, 9.1], mean squared curvature=[10.0, 9.8, 7.5, 9.5, 9.7, 9.8, 9.6, 10.0]
fun_coils#248 - J=1.9e-04, Jf=1.8e-04, ⟨B·n⟩=1.7e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=1.6e-06, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.0, 6.8, 8.3, 9.0, 9.4, 9.1, 6.7, 9.2], mean squared curvature=[10.2, 9.7, 7.5, 9.6, 9.6, 10.0, 9.6, 10.0]
fun_coils#249 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=1.5e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.1, 6.8, 8.3, 9.0, 9.4, 9.1, 6.5, 9.0], mean squared curvature=[10.0, 9.7, 7.5, 9.6, 9.6, 10.0, 9.5, 10.0]
fun_coils#250 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.3e-06, J_CC=1.3e-07, J_CURVATURE=0.0e+00, J_MSC=8.6e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.2, 6.9, 8.3, 9.0, 9.4, 9.2, 6.6, 9.1], mean squared curvature=[10.0, 9.7, 7.5, 9.7, 9.6, 10.1, 9.5, 10.0]
fun_coils#251 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.4e-06, J_CC=1.0e-07, J_CURVATURE=0.0e+00, J_MSC=2.8e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.4, 7.0, 8.2, 9.1, 9.4, 9.3, 6.4, 9.1], mean squared curvature=[10.1, 9.6, 7.5, 9.9, 9.6, 9.9, 9.4, 10.0]
fun_coils#252 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.4e-06, J_CC=9.5e-08, J_CURVATURE=0.0e+00, J_MSC=7.1e-09, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.3, 6.9, 8.2, 9.1, 9.4, 9.2, 6.4, 9.1], mean squared curvature=[10.0, 9.6, 7.5, 9.9, 9.6, 9.9, 9.4, 10.0]
fun_coils#253 - J=1.8e-04, Jf=1.8e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.11 Jf=1.8e-04, J_length=3.4e-06, J_CC=7.7e-08, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.3, 7.0, 8.2, 9.2, 9.3, 9.1, 6.7, 9.3], mean squared curvature=[10.0, 9.6, 7.5, 9.9, 9.6, 10.0, 9.4, 10.1]
fun_coils#254 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=6.0e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.5, curvature=[6.3, 7.1, 8.2, 9.3, 9.2, 9.1, 7.1, 9.4], mean squared curvature=[10.1, 9.6, 7.5, 9.9, 9.6, 10.0, 9.5, 10.0]
fun_coils#255 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=3.8e-08, J_CURVATURE=0.0e+00, J_MSC=2.5e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=4.4e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.3, 7.1, 8.2, 9.4, 9.1, 9.0, 7.4, 9.4], mean squared curvature=[10.1, 9.7, 7.5, 10.0, 9.6, 9.9, 9.5, 10.0]
fun_coils#256 - J=1.8e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=2.6e-09, J_CURVATURE=0.0e+00, J_MSC=4.6e-06, J_ALS=3.3e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.3, 7.3, 8.2, 9.4, 8.8, 9.1, 9.7, 9.4], mean squared curvature=[10.2, 9.8, 7.5, 9.6, 9.5, 9.8, 10.0, 10.2]
fun_coils#257 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=2.0e-08, J_CURVATURE=0.0e+00, J_MSC=2.4e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=6.8e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.3, 7.2, 8.2, 9.4, 9.0, 8.9, 7.9, 9.4], mean squared curvature=[10.1, 9.7, 7.5, 9.9, 9.5, 9.9, 9.7, 10.0]
fun_coils#258 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=5.0e-09, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.2e-06, J_LENGTH_PENALTY=6.8e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.3, 7.3, 8.2, 9.5, 8.8, 9.1, 9.1, 9.3], mean squared curvature=[10.0, 9.8, 7.5, 9.9, 9.5, 9.7, 10.0, 10.0]
fun_coils#259 - J=2.2e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-06, J_MSC=5.2e-05, J_ALS=3.2e-06, J_LENGTH_PENALTY=6.9e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.7, curvature=[6.3, 7.5, 8.2, 9.7, 8.6, 9.4, 12.4, 9.3], mean squared curvature=[10.4, 10.1, 7.5, 9.9, 9.5, 9.7, 10.9, 10.3]
fun_coils#260 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=3.9e-09, J_CURVATURE=0.0e+00, J_MSC=9.6e-09, J_ALS=3.2e-06, J_LENGTH_PENALTY=6.7e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.3, 7.3, 8.2, 9.5, 8.8, 9.2, 9.3, 9.3], mean squared curvature=[10.0, 9.8, 7.5, 9.9, 9.5, 9.7, 10.0, 10.0]
fun_coils#261 - J=1.7e-04, Jf=1.7e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.7e-04, J_length=3.4e-06, J_CC=1.1e-09, J_CURVATURE=0.0e+00, J_MSC=1.3e-06, J_ALS=3.2e-06, J_LENGTH_PENALTY=3.2e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.2, 7.4, 8.2, 9.6, 8.7, 9.3, 10.0, 9.1], mean squared curvature=[10.1, 9.9, 7.5, 9.8, 9.5, 9.7, 10.1, 10.0]
fun_coils#262 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=5.5e-10, J_CURVATURE=0.0e+00, J_MSC=4.7e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.2, 7.5, 8.2, 9.7, 8.6, 9.6, 9.5, 8.9], mean squared curvature=[10.1, 9.9, 7.5, 9.8, 9.4, 9.6, 10.0, 10.0]
fun_coils#263 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=8.1e-10, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=3.2e-06, J_LENGTH_PENALTY=4.3e-09 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.1, 7.4, 8.1, 9.8, 8.7, 9.5, 9.5, 9.0], mean squared curvature=[10.0, 10.0, 7.5, 9.8, 9.4, 9.6, 10.0, 9.9]
fun_coils#264 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=3.4e-10, J_CURVATURE=0.0e+00, J_MSC=1.0e-06, J_ALS=3.2e-06, J_LENGTH_PENALTY=2.5e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.1, 7.5, 8.1, 9.9, 8.6, 9.4, 9.8, 9.0], mean squared curvature=[10.0, 10.1, 7.4, 9.8, 9.3, 9.6, 10.0, 9.9]
fun_coils#265 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=5.5e-10, J_CURVATURE=0.0e+00, J_MSC=1.3e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.1, 7.5, 8.1, 9.8, 8.6, 9.4, 9.6, 9.0], mean squared curvature=[10.0, 10.1, 7.4, 9.8, 9.3, 9.6, 10.0, 9.9]
fun_coils#266 - J=1.7e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=4.5e-10, J_CURVATURE=4.8e-08, J_MSC=2.6e-07, J_ALS=3.2e-06, J_LENGTH_PENALTY=5.9e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.6, curvature=[6.1, 7.5, 8.1, 10.0, 8.6, 9.4, 10.4, 9.0], mean squared curvature=[10.0, 10.1, 7.4, 9.8, 9.3, 9.5, 10.0, 9.8]
fun_coils#267 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=5.4e-10, J_CURVATURE=2.5e-07, J_MSC=4.5e-07, J_ALS=3.3e-06, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.7, curvature=[6.1, 7.6, 8.0, 10.2, 8.6, 9.6, 11.0, 9.1], mean squared curvature=[10.1, 10.0, 7.4, 9.9, 9.2, 9.5, 10.0, 9.8]
fun_coils#268 - J=1.6e-04, Jf=1.6e-04, ⟨B·n⟩=1.6e-03, C-C-Sep=0.12 Jf=1.6e-04, J_length=3.4e-06, J_CC=9.2e-10, J_CURVATURE=3.0e-08, J_MSC=1.1e-07, J_ALS=3.3e-06, J_LENGTH_PENALTY=9.8e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.2, 5.0, 5.5])=33.7, curvature=[6.0, 7.6, 7.9, 10.2, 8.5, 9.6, 9.9, 9.1], mean squared curvature=[10.0, 10.0, 7.4, 9.9, 9.2, 9.5, 10.0, 9.8]
