
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
fun_coils#528 - J=7.8e-05, Jf=7.5e-05, ⟨B·n⟩=8.3e-04, C-C-Sep=0.16 Jf=7.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-07, J_MSC=1.3e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.8e-08 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.3, curvature=[6.2, 8.8, 9.9, 8.7, 10.5, 9.7], mean squared curvature=[10.0, 10.1, 9.8, 9.3, 9.7, 9.8]
fun_coils#529 - J=7.8e-05, Jf=7.4e-05, ⟨B·n⟩=8.3e-04, C-C-Sep=0.15 Jf=7.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.2e-07, J_MSC=0.0e+00, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.1e-06 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[6.2, 8.7, 10.0, 8.5, 10.0, 11.0], mean squared curvature=[9.9, 9.8, 9.7, 9.3, 9.7, 9.9]
fun_coils#530 - J=7.7e-05, Jf=7.4e-05, ⟨B·n⟩=8.3e-04, C-C-Sep=0.15 Jf=7.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-08, J_MSC=0.0e+00, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.3, curvature=[6.2, 8.7, 9.9, 8.6, 10.2, 10.3], mean squared curvature=[9.9, 9.9, 9.7, 9.3, 9.7, 9.8]
fun_coils#531 - J=7.6e-05, Jf=7.3e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=7.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-07, J_MSC=0.0e+00, J_ALS=2.7e-06, J_LENGTH_PENALTY=4.9e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[6.1, 8.6, 9.9, 8.5, 10.5, 10.1], mean squared curvature=[9.9, 10.0, 9.7, 9.3, 9.8, 9.9]
fun_coils#532 - J=7.9e-05, Jf=7.2e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.6e-07, J_MSC=4.1e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.9e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.6, 9.6, 8.1, 9.8, 11.3], mean squared curvature=[10.0, 10.3, 9.6, 9.2, 10.1, 9.9]
fun_coils#533 - J=7.5e-05, Jf=7.2e-05, ⟨B·n⟩=8.1e-04, C-C-Sep=0.15 Jf=7.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.0e-08, J_MSC=1.6e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[6.0, 8.5, 9.8, 8.2, 10.1, 10.4], mean squared curvature=[10.0, 10.1, 9.7, 9.3, 9.9, 9.9]
fun_coils#534 - J=7.5e-05, Jf=7.2e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=7.7e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.2e-08 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.3, curvature=[5.9, 8.3, 9.5, 8.0, 9.9, 8.8], mean squared curvature=[10.0, 10.0, 9.6, 9.1, 9.9, 9.8]
fun_coils#535 - J=7.4e-05, Jf=7.1e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.7e-09, J_MSC=3.9e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=7.2e-08 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.3, 9.6, 8.1, 10.1, 9.2], mean squared curvature=[10.0, 10.0, 9.6, 9.2, 10.0, 9.8]
fun_coils#536 - J=7.6e-05, Jf=7.0e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=7.9e-08, J_MSC=2.5e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=5.3e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.2, 9.9, 8.5, 10.3, 10.3], mean squared curvature=[10.0, 10.0, 9.6, 9.4, 10.2, 10.0]
fun_coils#537 - J=7.4e-05, Jf=7.1e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-08, J_MSC=1.5e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.3, 9.7, 8.1, 10.1, 9.4], mean squared curvature=[10.0, 10.0, 9.6, 9.3, 10.1, 9.9]
fun_coils#538 - J=8.4e-05, Jf=7.2e-05, ⟨B·n⟩=8.2e-04, C-C-Sep=0.15 Jf=7.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.6e-06, J_MSC=3.5e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.3e-06 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.9, 8.3, 10.7, 9.3, 9.9, 12.6], mean squared curvature=[9.9, 9.8, 9.7, 9.7, 9.9, 10.3]
fun_coils#539 - J=7.3e-05, Jf=7.0e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.8e-09, J_MSC=1.9e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.2, 9.9, 8.4, 10.1, 10.1], mean squared curvature=[10.0, 10.0, 9.6, 9.4, 10.0, 9.9]
fun_coils#540 - J=7.3e-05, Jf=7.0e-05, ⟨B·n⟩=8.0e-04, C-C-Sep=0.15 Jf=7.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-09, J_MSC=6.7e-09, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.1, 9.9, 8.4, 10.1, 10.0], mean squared curvature=[9.9, 10.0, 9.6, 9.4, 10.0, 9.9]
fun_coils#541 - J=7.5e-05, Jf=6.8e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.8e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.2e-07, J_MSC=3.0e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=5.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 8.4, 10.0, 11.1, 10.6, 10.4], mean squared curvature=[9.9, 10.1, 9.6, 9.8, 10.1, 10.2]
fun_coils#542 - J=7.2e-05, Jf=6.9e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=6.9e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=5.6e-09, J_MSC=6.5e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 8.2, 9.9, 9.2, 10.1, 10.0], mean squared curvature=[9.9, 10.0, 9.6, 9.5, 10.0, 10.0]
fun_coils#543 - J=9.0e-05, Jf=6.7e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.7e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.3e-06, J_MSC=1.3e-05, J_ALS=2.7e-06, J_LENGTH_PENALTY=5.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 8.6, 10.0, 12.7, 10.7, 13.4], mean squared curvature=[9.9, 10.1, 9.6, 10.1, 10.1, 10.5]
fun_coils#544 - J=7.2e-05, Jf=6.9e-05, ⟨B·n⟩=7.9e-04, C-C-Sep=0.15 Jf=6.9e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-09, J_MSC=1.3e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 8.2, 9.9, 9.8, 10.1, 9.9], mean squared curvature=[9.9, 10.0, 9.6, 9.6, 10.0, 10.0]
fun_coils#545 - J=7.3e-05, Jf=6.8e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.8e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-06, J_MSC=5.8e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.6, 9.9, 12.2, 10.0, 9.8], mean squared curvature=[9.9, 10.0, 9.6, 10.0, 10.0, 10.1]
fun_coils#546 - J=7.1e-05, Jf=6.8e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.8e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.1e-07, J_MSC=1.1e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.9e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.3, 9.9, 10.8, 10.0, 9.5], mean squared curvature=[9.9, 10.0, 9.6, 9.8, 10.0, 10.0]
fun_coils#547 - J=7.1e-05, Jf=6.8e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.8e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[6.0, 8.6, 9.6, 9.5, 9.7, 9.3], mean squared curvature=[9.9, 10.0, 9.5, 9.7, 10.0, 10.0]
fun_coils#548 - J=7.0e-05, Jf=6.7e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.15 Jf=6.7e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.1e-09, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.7, 9.7, 9.7, 9.7, 9.5], mean squared curvature=[10.0, 10.0, 9.5, 9.7, 10.0, 10.0]
fun_coils#549 - J=1.0e-04, Jf=6.5e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.14 Jf=6.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.5e-06, J_MSC=2.5e-05, J_ALS=2.7e-06, J_LENGTH_PENALTY=7.8e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[6.4, 9.6, 9.9, 10.3, 11.5, 15.1], mean squared curvature=[10.3, 10.2, 9.5, 9.8, 10.2, 10.6]
fun_coils#550 - J=7.0e-05, Jf=6.7e-05, ⟨B·n⟩=7.7e-04, C-C-Sep=0.15 Jf=6.7e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.9e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.9, 9.8, 9.8, 10.0, 10.0], mean squared curvature=[10.0, 10.0, 9.5, 9.7, 10.0, 10.0]
fun_coils#551 - J=7.1e-05, Jf=6.6e-05, ⟨B·n⟩=7.7e-04, C-C-Sep=0.14 Jf=6.6e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=9.6e-07, J_MSC=1.2e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 9.1, 9.9, 10.1, 11.1, 11.0], mean squared curvature=[10.1, 10.1, 9.6, 9.7, 10.0, 10.1]
fun_coils#552 - J=6.9e-05, Jf=6.6e-05, ⟨B·n⟩=7.7e-04, C-C-Sep=0.14 Jf=6.6e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=6.6e-08, J_MSC=1.5e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.9, 9.8, 9.9, 10.3, 10.3], mean squared curvature=[10.0, 10.0, 9.5, 9.7, 10.0, 10.0]
fun_coils#553 - J=6.9e-05, Jf=6.6e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.14 Jf=6.6e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-07, J_MSC=1.7e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.8, 10.1, 9.9, 10.5, 9.1], mean squared curvature=[10.0, 9.9, 9.6, 9.7, 10.0, 10.0]
fun_coils#554 - J=7.0e-05, Jf=6.7e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.14 Jf=6.7e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-07, J_MSC=2.0e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 9.2, 9.9, 10.4, 10.4, 9.3], mean squared curvature=[10.0, 10.0, 9.5, 9.8, 9.9, 10.1]
fun_coils#555 - J=6.9e-05, Jf=6.6e-05, ⟨B·n⟩=7.8e-04, C-C-Sep=0.14 Jf=6.6e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=4.9e-08, J_MSC=7.4e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 9.0, 10.0, 10.1, 10.3, 9.0], mean squared curvature=[10.0, 9.9, 9.5, 9.7, 10.0, 10.0]
fun_coils#556 - J=6.8e-05, Jf=6.5e-05, ⟨B·n⟩=7.7e-04, C-C-Sep=0.14 Jf=6.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.8e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 8.9, 10.0, 9.9, 9.7, 9.5], mean squared curvature=[10.0, 9.9, 9.6, 9.7, 10.0, 10.0]
fun_coils#557 - J=6.8e-05, Jf=6.5e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.14 Jf=6.5e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-08, J_MSC=2.1e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=7.1e-08 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 9.2, 9.8, 10.1, 9.6, 10.2], mean squared curvature=[10.0, 9.9, 9.6, 9.8, 10.0, 10.0]
fun_coils#558 - J=6.9e-05, Jf=6.3e-05, ⟨B·n⟩=7.5e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=5.1e-07, J_MSC=1.9e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 9.8, 9.6, 10.6, 9.5, 10.4], mean squared curvature=[10.0, 10.0, 9.5, 9.9, 10.0, 10.2]
fun_coils#559 - J=6.7e-05, Jf=6.4e-05, ⟨B·n⟩=7.6e-04, C-C-Sep=0.14 Jf=6.4e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=8.6e-08, J_MSC=8.4e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=7.8e-08 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.9, 9.4, 9.7, 10.3, 9.5, 10.2], mean squared curvature=[10.0, 10.0, 9.5, 9.8, 10.0, 10.0]
fun_coils#560 - J=6.7e-05, Jf=6.3e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=8.8e-08, J_MSC=6.5e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.7, 10.1, 9.3, 10.4, 9.4, 8.8], mean squared curvature=[9.9, 10.1, 9.5, 9.7, 10.0, 10.1]
fun_coils#561 - J=6.6e-05, Jf=6.3e-05, ⟨B·n⟩=7.5e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=7.2e-08, J_MSC=8.0e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 9.7, 9.5, 10.3, 9.4, 9.4], mean squared curvature=[10.0, 10.0, 9.5, 9.7, 10.0, 10.0]
fun_coils#562 - J=6.6e-05, Jf=6.2e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=2.3e-07, J_MSC=1.2e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 10.1, 9.4, 10.6, 9.2, 9.6], mean squared curvature=[10.1, 10.0, 9.5, 9.7, 10.1, 10.0]
fun_coils#563 - J=6.6e-05, Jf=6.3e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-07, J_MSC=2.1e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.9e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.4, curvature=[5.8, 9.9, 9.4, 10.4, 9.3, 9.5], mean squared curvature=[10.0, 10.0, 9.5, 9.7, 10.1, 10.0]
fun_coils#564 - J=6.5e-05, Jf=6.2e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-07, J_MSC=4.7e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=4.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 10.1, 9.4, 10.4, 9.2, 9.8], mean squared curvature=[10.0, 9.9, 9.5, 9.6, 10.0, 10.0]
fun_coils#565 - J=6.4e-05, Jf=6.1e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=5.3e-08, J_MSC=0.0e+00, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.1e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 10.1, 9.5, 10.3, 9.2, 9.5], mean squared curvature=[10.0, 9.9, 9.5, 9.6, 10.0, 10.0]
fun_coils#566 - J=6.7e-05, Jf=6.0e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.13 Jf=6.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.9e-07, J_MSC=3.3e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.4e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.7, 10.4, 9.4, 10.2, 9.2, 9.3], mean squared curvature=[10.0, 10.0, 9.6, 9.7, 10.2, 10.1]
fun_coils#567 - J=6.4e-05, Jf=6.1e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=5.4e-08, J_MSC=6.0e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.7, 10.2, 9.4, 10.2, 9.1, 9.4], mean squared curvature=[10.0, 9.9, 9.5, 9.6, 10.0, 10.0]
fun_coils#568 - J=6.3e-05, Jf=6.0e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.14 Jf=6.0e-05, J_length=3.2e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-08, J_MSC=1.2e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.5, 5.3, 5.3, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 10.1, 9.5, 10.1, 9.1, 9.3], mean squared curvature=[10.0, 9.9, 9.6, 9.6, 10.0, 10.0]
fun_coils#569 - J=6.3e-05, Jf=6.0e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.13 Jf=6.0e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=5.3e-08, J_MSC=8.9e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.6e-07 Coil lengths=sum([5.5, 5.3, 5.4, 5.3, 5.5, 5.5])=32.5, curvature=[5.8, 10.2, 9.5, 10.2, 9.1, 9.5], mean squared curvature=[10.0, 9.9, 9.6, 9.8, 10.0, 10.0]
fun_coils#570 - J=6.2e-05, Jf=5.9e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=5.9e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-08, J_MSC=5.3e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.5, 5.3, 5.4, 5.3, 5.5, 5.5])=32.5, curvature=[5.7, 10.0, 9.5, 10.0, 9.2, 10.2], mean squared curvature=[10.0, 9.9, 9.7, 9.8, 10.0, 10.0]
fun_coils#571 - J=6.2e-05, Jf=5.8e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=5.8e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.8e-08, J_ALS=2.8e-06, J_LENGTH_PENALTY=4.6e-07 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.6, 9.9, 9.5, 9.8, 9.2, 8.7], mean squared curvature=[9.9, 10.0, 9.8, 9.9, 10.0, 9.8]
fun_coils#572 - J=6.1e-05, Jf=5.8e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=5.8e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.7e-06, J_LENGTH_PENALTY=7.6e-08 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.5, 9.9, 9.5, 9.7, 9.1, 8.6], mean squared curvature=[9.9, 10.0, 9.8, 9.9, 9.9, 9.8]
fun_coils#573 - J=6.1e-05, Jf=5.7e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=5.7e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=1.0e-08, J_MSC=1.3e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=5.2e-08 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.5, 10.0, 9.7, 9.9, 9.1, 10.2], mean squared curvature=[10.0, 10.1, 9.9, 10.2, 10.0, 9.8]
fun_coils#574 - J=6.0e-05, Jf=5.7e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=5.7e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.9e-08, J_ALS=2.8e-06, J_LENGTH_PENALTY=5.9e-08 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.5, 9.9, 9.6, 9.8, 9.1, 8.6], mean squared curvature=[9.9, 10.0, 9.9, 10.0, 9.9, 9.8]
fun_coils#575 - J=6.0e-05, Jf=5.7e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=5.7e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=9.3e-07, J_MSC=3.8e-08, J_ALS=2.8e-06, J_LENGTH_PENALTY=9.5e-08 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.4, 9.8, 9.8, 9.8, 9.2, 12.2], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 9.8]
fun_coils#576 - J=6.0e-05, Jf=5.7e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=5.7e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.2e-08, J_ALS=2.8e-06, J_LENGTH_PENALTY=6.5e-08 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.5, 9.9, 9.7, 9.7, 9.1, 9.8], mean squared curvature=[10.0, 10.0, 9.9, 10.0, 9.9, 9.8]
fun_coils#577 - J=8.1e-05, Jf=5.5e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.12 Jf=5.5e-05, J_length=3.3e-06, J_CC=0.0e+00, J_CURVATURE=2.0e-05, J_MSC=2.6e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=4.4e-07 Coil lengths=sum([5.5, 5.4, 5.4, 5.3, 5.5, 5.5])=32.6, curvature=[5.3, 9.6, 10.0, 10.3, 9.5, 21.0], mean squared curvature=[10.0, 10.0, 10.1, 10.2, 10.0, 10.1]
