
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
fun_coils#364 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#365 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#366 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=6.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#367 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#368 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#369 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#370 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#371 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#372 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=6.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#373 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=6.0e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#374 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=6.0e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#375 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=6.0e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#376 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=6.0e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#377 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#378 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#379 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#380 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#381 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.9e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#382 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#383 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#384 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#385 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#386 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.8e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.8], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#387 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#388 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#389 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#390 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#391 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#392 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.7e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#393 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.6e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#394 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.6e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#395 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.6e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#396 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#397 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#398 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#399 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.4, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#400 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#401 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.5e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#402 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#403 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#404 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#405 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#406 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#407 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#408 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.4e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#409 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#410 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#411 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#412 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.2, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#413 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.2, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#414 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.3e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#415 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#416 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#417 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#418 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#419 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.9e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#420 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.2e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#421 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=4.0e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#422 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
fun_coils#423 - J=3.7e-04, Jf=3.6e-04, ⟨B·n⟩=1.1e-03, C-C-Sep=0.09 Jf=3.6e-04, J_length=1.4e-06, J_CC=3.9e-06, J_CURVATURE=0.0e+00, J_MSC=1.8e-07, J_ALS=5.1e-07, J_LENGTH_PENALTY=1.1e-05 Coil lengths=sum([4.5, 4.5, 4.5])=13.6, curvature=[9.3, 5.2, 8.7], mean squared curvature=[10.0, 10.1, 10.0]
